"ori","agency","weight","tot"
"MI4626000","BLISSFIELD PD",2.97845782376074,2
"AL0500200","GUNTERSVILLE PD",2.97893496855418,2
"MT0390000","POWELL CO SO DEER LODGE",2.97991598110342,2
"MA0121500","MARSHFIELD PD",2.9801175698032,2
"MI4904900","SP: MACKINAC COUNTY",2.98035336945881,2
"TN0190400","GOODLETTSVILLE PD",2.98158266213618,2
"TX1701700","MONTGOMERY POLICE DEPARTMENT",2.98166292868836,2
"WV0420000","RANDOLPH CO SO ELKINS",2.98372743925995,2
"OH0400200","WELLSTON",2.98372819899619,2
"MI2802800","SP: GRAND TRAVERSE CNTY",2.9839992048309,2
"NC0990100","JONESVILLE PD",2.98520161354318,2
"OK0552100","VALLEY BROOK",2.98571835495882,2
"KY0360100","PRESTONSBURG PD",2.98611241236854,2
"GA1340100","MC RAE PD",2.9874771335262,2
"IA0410000","HANCOCK CO SO GARNER",2.98766257235237,2
"NJ0080500","FRANKLIN TWP PD FRANKLINVILLE",2.98881426718428,2
"AR0430300","CARLISLE PD",2.99024702155588,2
"KS0970100","COLBY PD",2.99137519345039,2
"MI6141200","FRUIT PORT TOWNSHIP POLICE DEPARTMENT",2.99160801416258,2
"MDMSP3000",NA,2.99259031608197,2
"MI4668900","RAISIN TOWNSHIP POLICE DEPARTMENT",2.99275092641573,2
"SC0040200","BELTON PD",2.99321581399141,2
"OK0420000","LOGAN",2.99345930478577,2
"IL0530200","PONTIAC PD",2.99439377814179,2
"ME0030300","FALMOUTH PD",2.99440368930979,2
"MA0050600","ESSEX PD",2.99484946671773,2
"OH0130300","MILFORD",2.99517303775086,2
"MA0122100","PLYMPTON PD",2.99539578217732,2
"KS0230300","BALDWIN CITY PD",2.99617103977598,2
"MD0070800","WESTMINSTER PD",2.99672693167107,2
"MI6354700","MADISON HEIGHTS PD",2.9971347846532,2
"PA0221300","PENBROOK PD HARRISBURG",2.99744328295483,2
"SC0160100","DARLINGTON PD",2.99747738870969,2
"VA0540000","LOUISA CO SO LOUISA",2.99761692759001,2
"OK0600300","YALE",2.99781527338336,2
"LA0480000","SHERIFF OFFICE LAPLACE",2.99816992309826,2
"AL0300300","EAST BREWTON PD",2.99855385496376,2
"OK0390000","LATIMER",3.00006256941373,2
"NC0690000","PAMLICO CO SO BAYBORO",3.00009738859946,2
"NV0169900",NA,3.0003366168801,2
"VT0140800","WEATHERSFIELD PD",3.00077061378365,2
"WI0700000","WAUSHARA CO SO WAUTOMA",3.0011319989978,2
"WI0530000","RICHLAND CO SO RICHLAND CENTER",3.00159715009027,2
"MO0390800","STRAFFORD",3.00249712716734,2
"OH0182600","LAKEWOOD",3.00261423318523,2
"OH0200000","DEFIANCE",3.00271324828429,2
"MI4050200","KALKASKA PD",3.00281977599132,2
"MI1401400","SP: CASS COUNTY",3.00364292366097,2
"TX1780500","PORT ARANSAS PD",3.00364639269874,2
"TX0280200","LULING POLICE DEPT",3.00535967444235,2
"TX1020200","MARSHALL PD",3.00535967444235,2
"GA0605700","MILTON POLICE DEPARTMENT",3.00581912723767,2
"TX0720000","ERATH CO SO STEPHENVILLE",3.00683409750617,2
"MA0090700","BELMONT PD",3.00773478961916,2
"OH0850000","WAYNE",3.00791765146652,2
"WI0160000","DOUGLAS CO SO SUPERIOR",3.01032368345025,2
"DE0020400","NEW CASTLE PD",3.01149025872895,2
"MI0991500","HAMPTON TOWNSHIP PD ESSEXVILLE",3.01169094210298,2
"IL0610000","MARION CO SO SALEM",3.01196857802094,2
"SC0070300","PORT ROYAL PD",3.01223827512033,2
"WI0720000","WOOD CO SO WISCONSIN RAPIDS",3.01263667748173,2
"KS0630200","INDEPENDENCE PD",3.01331435128951,2
"IL0600900","HIGHLAND PD",3.01411508119814,2
"MN0691300","PROCTOR PD",3.01411508119814,2
"KY0890100","GREENVILLE PD",3.0142257700071,2
"OK0350000","JOHNSTON",3.01515167096614,2
"PA027SP00","SP: TIONESTA",3.01598151102629,2
"OK0660400","CHELSEA",3.01666068210687,2
"MI0510500","ANTRIM CO SO BELLAIRE",3.01711035650481,2
"OR0010100","BAKER CITY",3.01963998293316,2
"KY1160100","MONTICELLO PD",3.02000027701067,2
"WA0140300","HOQUIAM PD",3.02084792574038,2
"VA0490000","KING GEORGE CO SO KING GEORGE",3.02104204222994,2
"UT0181700","RIVERTON PD",3.02141413470672,2
"AR0480200","CLARENDON PD",3.02143604823838,2
"GA1440000","UNION CO SO BLAIRSVILLE",3.02211398262509,2
"OK0440100","BLANCHARD",3.02266372962915,2
"MI1337900","EMMETT TWP PD BATTLE CREEK",3.02293433596803,2
"KY0490100","CYNTHIANA PD",3.02387245835132,2
"IA0820100","BETTENDORF PD",3.024504257335,2
"ME0161100","NORTH BERWICK PD",3.02452314489913,2
"IA0710000","OBRIEN CO SO PRIMGHAR",3.0248994495028,2
"AL0580800","MARGARET PD",3.02545252624906,2
"LA0240200","PLAQUEMINE PD",3.02545613107058,2
"CT0007200",NA,3.02567182000336,2
"NC0750000","POLK CO SO COLUMBUS",3.02667933067513,1
"MS0350000","KEMPER CO SO DE KALB",3.02761082812001,2
"ND0090000","CASS CO SO FARGO",3.02779764019809,2
"MI8242000","GARDEN CITY PD",3.02908301244629,2
"NY0276700","WEBSTER TOWN PD WEBSTER",3.02954206561417,2
"AR0100300","CADDO VALLEY PD",3.03014175878309,2
"UT0190000","SAN JUAN CO SO MONTICELLO",3.03062380592418,2
"IL0690100","JACKSONVILLE PD",3.03247193255756,2
"MO1070200","FORSYTH",3.03247193255756,2
"NV0040200","CARLIN PD",3.03322917678306,2
"AR0430100","ENGLAND PD",3.03426880769624,2
"OK0770100","WOODWARD",3.03440190204594,2
"ID0360000","ONEIDA CO SO MALAD CITY",3.0345858923234,2
"MI7428600","CAPAC PD",3.03503638760804,2
"MO0280200","CUBA",3.03562414709003,2
"MN0180500","BAXTER PD",3.03762406379054,1
"OH0520800","LODI",3.03762406379054,1
"TN0840400","BRIGHTON PD",3.0379254951159,2
"MN0450000","MARSHALL CO SO WARREN",3.03807167800194,2
"NH0012200","TILTON PD",3.03857183695867,2
"ID0150100","SODA SPRINGS PD",3.03868358286937,2
"IA0170000","CERRO GORDO CO SO MASON CITY",3.03873159053905,2
"OK0551500","SPENCER",3.03942556083059,2
"MA0021300","LEE PD",3.03942915713987,2
"AR0310400","MINERAL SPRINGS POLICE DEPARTMENT",3.04291755665362,2
"NY0315400","LEWISTON POLICE DEPARTMENT",3.04345957933276,1
"OH0500100","AUSTINTOWN",3.04376253517553,2
"IA0170100","CLEAR LAKE PD",3.04458867945959,2
"OKDI15000","COMANCHE NATION",3.04462379070327,2
"MS0300200","OCEAN SPRINGS PD",3.04471409859727,2
"MN0380200","TWO HARBORS PD",3.0453823514779,1
"AR0720600","LINCOLN PD",3.04565130761883,2
"MI5040900","FRASER PD",3.04590013763461,2
"TN0890000","WARREN CO SO MCMINNVILLE",3.04631584588603,2
"OK0580200","MIAMI",3.04730320074828,2
"IN0530000","MONROE CO SO BLOOMINGTON",3.04831192158123,2
"GA1050000","MURRAY CO SO CHATSWORTH",3.0497399434399,2
"AL0260000","DALE CO SO OZARK",3.05028967225508,2
"KY1110000","TRIGG CO SO CADIZ",3.05079121529605,2
"WI0080300","BRILLION PD",3.05114756074627,2
"MO0720400","NEW MADRID",3.05252546639737,2
"VA0590000","MIDDLESEX CO SO SALUDA",3.05263022078396,2
"MO0940200","BONNE TERRE",3.05302763506231,2
"AR0080100","BERRYVILLE PD",3.05639325775442,2
"WI0180200","ALTOONA PD",3.05655332258086,2
"MN0690800","EVELETH PD",3.05683734381209,2
"TX1750300",NA,3.05690808865358,2
"MO0942200","PARK HILLS",3.05763127725769,2
"NJ0151200","LACEY TWP PD FORKED RIVER",3.05799600755731,2
"UT0040100","PRICE PD",3.06010900331347,2
"KY0020000","ALLEN CO SO SCOTTSVILLE",3.06052895759003,2
"NJ0110200","EWING TWP PD TRENTON",3.06211126518278,2
"NC0460000","HERTFORD CO SO WINTON",3.06296486188962,2
"CA0561500","DEPT OF PARKS & REC CHANNEL COAST VENTURA",3.06377902351558,2
"MO0440000","HOLT",3.0648462373118,2
"WI0371400","KRONENWETTER POLICE DEPARTMENT",3.06526021595435,2
"TX0500200","GATESVILLE PD",3.06652466451594,2
"MT0070000","CASCADE CO SO GREAT FALLS",3.06768421949005,2
"WY0150200","POWELL",3.0677230932706,2
"WV0250100","FAIRMONT PD",3.06777387464517,2
"MN0180200","CROSBY PD",3.06795796174453,2
"IL0600000","MADISON CO SO EDWARDSVILLE",3.07006789722265,2
"OH0251200","WORTHINGTON",3.07204456689823,2
"ID0070300","HAILEY PD",3.07292801678418,1
"IL0560700","HUNTLEY PD",3.07319741663567,2
"IA0420000","HARDIN CO SO ELDORA",3.07326653015246,2
"MI631840X",NA,3.07393588582833,2
"NB0170000","CHEYENNE CO SO SIDNEY",3.07471580844882,2
"ND0290100","BEULAH PD",3.07705397051576,2
"CA0230100","FORT BRAGG PD",3.07747814288615,2
"ND0400000","ROLETTE CO SO ROLLA",3.07808769737807,2
"WI0580100","HAYWARD PD",3.07812937302571,2
"MN0130800","WYOMING PD",3.07958699173678,2
"CO0390200","FRUITA",3.07961965188417,2
"OK0551100","HARRAH",3.08144254812555,2
"OK0511200","PORUM",3.08386536689163,2
"ME0120200","TOPSHAM PD",3.08484434860765,2
"WI0680400","NEW BERLIN PD",3.0868343320571,2
"MI6326200","BLOOMFIELD TWP PD",3.08689341049099,2
"OH0251000","WESTERVILLE",3.08689341049099,2
"NC0780400","ST PAULS PD",3.0887351211801,2
"IA0330100","OELWEIN PD",3.09204941100501,2
"WI0330000","LAFAYETTE CO SO DARLINGTON",3.09204941100501,2
"MI8253400","LINCOLN PARK PD",3.09218070240049,2
"NJ0161300","WANAQUE PD",3.09220959082419,2
"AL0120200","LANETT PD",3.09240608832224,2
"IN0640100","CHESTERTON PD",3.09262958953489,2
"MA0142900","MILLBURY PD",3.09277545949533,2
"NH0073000","HOOKSETT PD",3.09340106084824,2
"AR0722000",NA,3.09405579955659,2
"WV0180200","RIPLEY PD",3.09405579955659,2
"NH0031800","KEENE PD",3.09412514255003,2
"IA0350000","FRANKLIN CO SO HAMPTON",3.09438455914408,1
"MN0010100",NA,3.09438455914408,1
"KS0180100","ARKANSAS CITY PD",3.09589458298455,2
"NV0010000","CHURCHILL CO SO FALLON",3.09602923127279,2
"OH0572200","RIVERSIDE",3.10186528283472,2
"MI7455600","MARINE CITY PD",3.10472209686885,2
"MN0210000","DOUGLAS CO SO ALEXANDRIA",3.10487885474849,1
"UT0110800","ENOCH POLICE DEPARTMENT",3.10743049736861,2
"WI0580000","SAWYER CO SO HAYWARD",3.10833903592643,2
"VA1260000","STAUNTON PD",3.1085967864269,2
"AR0140100","MAGNOLIA PD",3.11088846319125,2
"MA0030300","BERKLEY PD",3.11090884788747,2
"SD0570000","SPINK CO SO REDFIELD",3.11283242595076,2
"MS0770000","WAYNE CO SO WAYNESBORO",3.1145396687427,2
"IL0470100","PLANO PD",3.11681681760093,2
"IA0740100","EMMETSBURG PD",3.11930668378722,2
"TN0920000","WEAKLEY CO SO DRESDEN",3.11965649530564,2
"AR0550100","MURFREESBORO PD",3.12310983391888,2
"IA0500000","JASPER CO SO NEWTON",3.12311180598544,2
"NH0087400","WINDHAM PD",3.1236121446614,2
"TX1810400","VIDOR PD",3.12527870467739,2
"ND0450100","DICKINSON POLICE DEPARTMENT",3.12772219760218,2
"OH0270100","GALLIPOLIS",3.12772219760218,2
"WI0680700","DELAFIELD PD",3.12858480332748,2
"TX1110100","GRANBURY PD",3.13114325569833,2
"IA0570200","MARION PD",3.13166642413819,2
"NY0559500","ULSTER TOWN POLICE DEPARTMENT",3.13171082008145,2
"MA0052000","MIDDLETON PD",3.13362088943045,2
"CA037A300","CITY OF POWAY POLICE DEPARTMENT",3.13364517787689,2
"OR008SP00","SP: CURRY COUNTY",3.13466059082299,2
"OH0260000","FULTON",3.13591509616853,2
"WI0561100",NA,3.14153874177725,2
"WA0312100","MILL CREEK PD",3.14271365361706,2
"CT0012400","SEYMOUR PD",3.14327863526229,2
"NH0056600","PLYMOUTH PD",3.14327863526229,2
"MN0750000","STEVENS CO SO MORRIS",3.14371236573799,2
"MO0220500","SPARTA",3.14666175741018,2
"IA0880100","CRESTON PD",3.14886858732026,2
"KY0470000","HARDIN CO SO ELIZABETHTOWN",3.14987686236374,2
"TX0271100","HORSESHOE BAY POLICE DEPARTMENT",3.1526026462555,2
"TX2202200","RICHLAND HILLS PD FORT WORTH",3.15351722296177,2
"OR0341100","KING CITY",3.15425659674202,2
"OR0100200","MYRTLE CREEK",3.15512015710819,2
"SC0100500","ISLE OF PALMS PD",3.15561305752642,2
"NC0870100","BRYSON CITY PD",3.15585726126026,2
"AL0410700","KILLEN PD",3.15639103509653,2
"MO0950200","BALLWIN",3.16261276916614,2
"MI8286800","NORTHVILLE TWP PD",3.1628349812602,2
"WI0090500","LAKE HALLIE POLICE DEPARTMENT CHIPPEWA FALLS",3.16421219009766,2
"PA0026800","ETNA PD",3.16470737392635,2
"KY0591100","TAYLOR MILL PD COVINGTON",3.16612416128603,2
"DE0030600","MILTON PD",3.1680474121675,2
"AR0721000","ELKINS PD",3.17032835157323,2
"IL0320000","GRUNDY CO SO MORRIS",3.17118850197527,2
"DE0013100","WYOMING POLICE DEPARTMENT",3.17287572431425,2
"MI7707700","SP: SCHOOLCRAFT COUNTY",3.17436265040071,2
"ID0060400","SHELLEY PD",3.17496378621149,2
"IA0100100","INDEPENDENCE PD",3.17698857784183,2
"WI0540800","BELOIT TWP PD",3.17845275331453,2
"NJ0090900","SECAUCUS PD",3.17975317536249,2
"CA0429700","UNIVERSITY OF CALIFORNIA PD SANTA BARBARA",3.18118818629721,2
"IL0750300","PITTSFIELD PD",3.18154515944676,2
"VA0600100","BLACKSBURG PD",3.18197028706218,2
"CA0432700","DPS FOOTHILL-DEANZA CC DIST LOS ALTOS HILLS",3.18662228311567,2
"TN0460100","MOUNTAIN CITY PD",3.18915358611125,2
"GA1400000","TREUTLEN CO SO SOPERTON",3.19082715521793,2
"IL0570000","MC LEAN CO SO BLOOMINGTON",3.19192453577225,2
"OR0330000","WASCO",3.19366698517119,2
"MN0550000","OLMSTED CO SO ROCHESTER",3.19531219098911,2
"IA0730100","CLARINDA PD",3.19860784947298,2
"WA0060400","WASHOUGAL PD",3.20032673421032,2
"WY0150100","CODY",3.20058267542928,2
"NH0092400","SOMERSWORTH PD",3.20080536788807,2
"CA0271900","CALIFORNIA STATE UNIVERSITY MONTEREY BAY PD",3.2014233849382,2
"ID0430000","VALLEY CO SO CASCADE",3.20202462417986,2
"TX1450100",NA,3.20274230344303,2
"TX1470000","LIMESTONE CO SO GROESBECK",3.20396253576329,2
"AR0040400","PEA RIDGE PD",3.20804760391714,2
"OH0300100","CAMBRIDGE",3.21057927166839,2
"TN0860000","UNICOI CO SO ERWIN",3.21384386888938,2
"OH0182500","INDEPENDENCE",3.21432957121852,2
"IL0580000","MACON CO SO DECATUR",3.21512668173758,2
"WA0230400","SHELTON PD",3.21769028176385,2
"OR0150700","EAGLE POINT",3.22018012565183,2
"IL0420000","JERSEY CO SO JERSEYVILLE",3.22089699688352,2
"NV0060000","EUREKA CO SO EUREKA",3.22540248299701,2
"MTDI05500","FORT PECK ASSINIBOINE AND SIOUX TRIBES",3.22907952568219,2
"WY0130000","NATRONA CO SO CASPER",3.23266536978315,2
"OK0250300","WYNNEWOOD",3.23294215794807,2
"GA1450100","THOMASTON PD",3.23362491002281,2
"NC0361200","RANLO PD GASTONIA",3.23395928278735,2
"UT0270300","HURRICANE PD",3.23408696189252,2
"MN0690200","BABBITT PD",3.23475855626335,2
"MI3979900","VICKSBURG PD",3.23595922865601,2
"MA0142600","LUNENBURG PD",3.2387009051426,2
"NC0880100","BREVARD PD",3.2390917712622,2
"WI0090200","BLOOMER PD",3.23946071360006,2
"MT0430200","WOLF POINT PD",3.23968007609494,2
"NC0980600","STANTONSBURG PD",3.24213917602351,2
"FL0135100","SUNNY ISLES BEACH POLICE DEPARTMENT",3.24358676660138,2
"KY0750000","MC LEAN CO SO CALHOUN",3.24363022696611,2
"OK0570300","HOMINY",3.25053645786477,2
"GA0390000","CRAWFORD CO SO KNOXVILLE",3.25516640052269,2
"NH0054400","LEBANON PD",3.25619066229166,2
"KS0080500","ANDOVER PD",3.25971760844095,2
"VA0730000","PRINCE EDWARD CO SO FARMVILLE",3.26872216697555,2
"KS0140100","CLAY CENTER PD",3.26969748091787,2
"MI7979500","VASSAR PD",3.27246044127978,2
"AK0010400","KETCHIKAN PD",3.27328157271446,2
"MO0540600","ODESSA",3.27413102745958,2
"CA0079920",NA,3.27534126711392,1
"CO0622400","HUDSON",3.27831596893347,2
"TN0170100","ALAMO TOWN PD",3.28867146747161,2
"NH004010X","SP: COOS COUNTY",3.29274694010563,2
"OH0520100","BRUNSWICK",3.29431529914095,2
"ND0130200","KILLDEER PD",3.29586849609737,2
"MN0160000","COOK CO SO GRAND MARAIS",3.29889295626364,1
"SC0421000","LANDRUM",3.30508779413906,2
"MO0080300","WARSAW",3.30581436505392,2
"MI3203200","SP: HURON COUNTY",3.30785760190892,2
"NM0240100","AZTEC PD",3.31183436911024,2
"ID0440000","WASHINGTON CO SO WEISER",3.31615628521904,2
"TN0110100","ASHLAND CITY PD ASHLAND",3.31981146890651,2
"AL0480000","MARENGO CO SO LINDEN",3.320573059702,2
"IL0991800","CHANNAHON PD",3.32578893714299,2
"ND0180800","UNIV OF ND DEPT SFTY SCURITY/TRNING GRAND FORKS",3.32736303434359,2
"WA0190100","ELLENSBURG PD",3.32752875597263,2
"KY0840100","HARRODSBURG PD",3.32914682468315,2
"TX0260000","BURLESON CO SO CALDWELL",3.33362258936829,2
"TX0260200","SOMERVILLE PD",3.33362258936829,2
"WA0271800","GIG HARBOR PD",3.34537201090546,2
"TN0800100","CARTHAGE PD",3.34555226720358,2
"OH0431400","WILLOWICK",3.35140545227827,2
"OH0470700","NORTH RIDGEVILLE",3.35286293484541,2
"WA0260200","NEWPORT PD",3.35350003377497,1
"MN0650300","OLIVIA PD",3.35412645984733,2
"MI2702700","SP: GOGEBIC COUNTY",3.35556509149686,2
"MI0846400","HASTINGS PD",3.35715967396652,2
"MI1901900","SP: CLINTON COUNTY",3.36536833752215,2
"TX0320100","PITTSBURG PD",3.36565897975713,2
"OH0210500","POWELL",3.37192831509355,1
"OR003SP00","SP: CLACKAMAS COUNTY",3.37818729028642,1
"SD0170100","MITCHELL PD",3.39305914277925,2
"NC0360400","DALLAS PD",3.39852490231551,2
"NH0072200","EPSOM PD",3.40989889485918,2
"KY0760000","MADISON CO SO RICHMOND",3.41002289754276,2
"MN0650000","RENVILLE CO SO OLIVIA",3.43437642071388,2
"IN0480300","ELWOOD PD",3.45002044946935,2
"MO0951400","CLAYTON",3.45002044946935,2
"AZ0100700","ORO VALLEY PD ORO VALLEY",3.47111046116579,2
"UT0120100","NEPHI PD",3.47544322237972,2
"WA0010200","RITZVILLE PD",3.47746434635264,2
"MO0510000","JOHNSON",3.47835144923438,2
"WI0480200","ELLSWORTH PD",3.49350570854182,2
"WY0060000","CROOK CO SO SUNDANCE",3.50080946203201,2
"NC0600700","MATTHEWS PD",3.50814101995617,2
"OH0550000","MIAMI",3.5115116910842,2
"WI0137300","MCFARLAND PD",3.52323609720899,2
"TX0700000","ELLIS CO SO WAXAHACHIE",3.530380536358,2
"MN0490200",NA,3.53662141143078,1
"KS0150100","CONCORDIA PD",3.55488767435973,2
"TX0710200","EL PASO PD",3.65619249788538,3
"OK0261500","TUTTLE",3.65738410884072,2
"CT0006200","HAMDEN PD",3.67375226598847,2
"VA0510000","LANCASTER CO SO LANCASTER",3.70611378886698,2
"MN0820200","FOREST LAKE PD",3.70741907615064,2
"WA0310200","EDMONDS PD",3.70832302628247,2
"TX1080500","ELSA PD",3.72297836697992,3
"TX1050700","KYLE PD",3.72570767988081,3
"MI8034500","DECATUR PD",3.74234978420403,2
"WV0250000","MARION CO SO FAIRMONT",3.78906098972801,2
"NC0920200","APEX PD",3.80357620873187,3
"CA0192900","HERMOSA BEACH PD",3.80944235103432,2
"MN0310300","GRAND RAPIDS PD",3.81435957620926,2
"TX0560100","DALHART PD",3.82636100563841,3
"CT0009500","NEW LONDON PD",3.83160229264007,2
"IN0200000","ELKHART CO SO GOSHEN",3.84002857724738,3
"TX1011300","LA PORTE PD",3.85210706346251,3
"TX0040100","ARANSAS PASS PD",3.86221643068736,3
"TX0240100","FALFURRIAS PD",3.86342618788564,3
"MA0093300","NEWTON PD",3.86860373207168,2
"TX2320000","UVALDE CO SO UVALDE",3.87808008615173,3
"IA0060100","BELLE PLAINE PD",3.87911544793053,2
"MI1530600","CHARLEVOIX PD",3.88120076115776,2
"SC0420000","SPARTANBURG CO SO SPARTANBURG",3.89727626806442,3
"TX2202300","RIVER OAKS PD FORT WORTH",3.9014616725608,3
"OH0050000","ATHENS",3.90359690758931,2
"IA0700200","WEST LIBERTY PD",3.92761376541004,3
"NC0190000","CHATHAM CO SO PITTSBORO",3.93574302631929,3
"MI3245600","HARBOR BEACH PD",3.93661628390639,2
"MN0830200","ST JAMES PD",3.938196150921,3
"IL0200000","DE WITT CO SO CLINTON",3.9455377180815,2
"MA0094500","TYNGSBORO PD",3.94746840062321,3
"MO0120200","POPLAR BLUFF",3.97435070917508,2
"SC0180000","DORCHESTER CO SO ST GEORGE",3.97746531935754,3
"CA0303200","DPR ORANGE COAST HUNTINGTON BEACH",3.98149158086303,2
"MA0112500","WELLESLEY PD",3.9862499186561,3
"MN0021300","RAMSEY PD ANOKA",3.9868486227235,2
"TX1260500","JOSHUA PD",3.98685323250271,3
"AL0021500","DAUPHIN ISLAND PD DAUPHIN ISLAND",3.99016158085208,2
"OH0830300","LEBANON",3.99303629703265,2
"AL0210100","EVERGREEN PD",3.99843407293951,3
"OK0660000","ROGERS",4.00411566827348,3
"VT0030100","HARDWICK PD",4.01194631707229,2
"MA0144800","STURBRIDGE PD",4.0192275108901,3
"TX0070400","JOURDANTON PD",4.01983230373183,3
"TX1430000","LAVACA CO SO HALLETTSVILLE",4.03110784047195,3
"VA0140000","BUCHANAN CO SO GRUNDY",4.0321328422848,3
"TX1960000","REFUGIO CO SO REFUGIO",4.04489280212831,3
"NY0130000","DUTCHESS CO SHERIFF'S DEPARTMENT POUGHKEEPSIE",4.04530678087459,3
"KY0470200","RADCLIFF PD",4.0502095860389,3
"NC0220000","CLAY CO SO HAYESVILLE",4.05145860763703,3
"TX2200000","TARRANT CO SO FORT WORTH",4.05223460932057,3
"NY0590400","NEW ROCHELLE CITY PD NEW ROCHELLE",4.0527526982393,3
"CT0005100","FAIRFIELD PD",4.05500739313817,3
"AR0700000","UNION CO SO EL DORADO",4.05585770342851,3
"NC0700100","ELIZABETH CITY PD",4.05875775754081,3
"WI0500100","STEVENS POINT PD",4.06027018354665,2
"TN0420000","HOUSTON CO SO ERIN",4.06200497371336,2
"SD0410000","LINCOLN CO SO CANTON",4.06242995028924,2
"WA0311900","LAKE STEVENS PD",4.06677977022185,2
"TX0210000","BRAZOS CO SO BRYAN",4.07086541464309,3
"CA0196600","SIERRA MADRE PD",4.07454131452627,3
"NC0680200","HILLSBOROUGH PD",4.07533087435669,3
"NJ0081000","MANTUA TWP PD MANTUA",4.076476304206,3
"IL0451300","SOUTH ELGIN PD",4.07728831153074,3
"NJ0201700","SPRINGFIELD TWP PD SPRINGFIELD",4.07805095617127,3
"TX2230100","BROWNFIELD POLICE DEPT",4.08037742751166,3
"CA0160800",NA,4.08218238846229,3
"MN0700600","SAVAGE PD",4.08334542425075,2
"KY0110100","CITY OF DANVILLE DPS DIVISION OF POLICE",4.08838713404074,3
"TX1701400","WILLIS PD",4.08919911753393,3
"NY0060100","DUNKIRK CITY PD DUNKIRK",4.09190105996813,3
"NH0072400","FRANKLIN PD",4.0985592270065,3
"IL0168800","PARK FOREST PD",4.09887151045636,3
"TX0820100","PEARSALL PD",4.10648739186358,3
"WA0171400","ALGONA PD",4.11135833617284,3
"NB0280000","DOUGLAS CO SO OMAHA",4.11285095875931,3
"WA0174700","MAPLE VALLEY POLICE DEPARTMENT",4.11319485319954,3
"GA1170100","EATONTON PD",4.11498395922156,3
"RI0050300","SOUTH KINGSTOWN PD",4.11725690288644,3
"MA0112400","WALPOLE PD",4.11953625169199,3
"ID0340200","HEYBURN PD",4.1199617338235,3
"TX0310800","RIO HONDO PD",4.12273320882137,3
"MD0110100","BRUNSWICK PD",4.12316237012553,3
"NM0320300","LOS LUNAS PD",4.12486980201578,3
"SC0100300","MT PLEASANT PD",4.12744107294398,3
"VA0180000","CARROLL CO SO HILLSVILLE",4.12826333395083,3
"TX1570000","MADISON CO SO MADISONVILLE",4.12920515908768,3
"NY0353500","PORT JERVIS CITY PD PORT JERVIS",4.12992988226887,3
"OK0110100","TAHLEQUAH",4.13065933382748,3
"TX0840900","TEXAS CITY PD",4.13373517036106,3
"MO0110000","BUCHANAN",4.13583207032576,3
"TX0203000","IOWA COLONY POLICE DEPARTMENT IOWA COLONY",4.13940099078896,3
"MN0020100","ANOKA PD",4.13990778694751,2
"WA0140000","GRAYS HARBOR CO SO MONTESANO",4.14334730611126,3
"CA0372500","DEPT OF PARKS & REC SAN DIEGO COAST CARLSBAD",4.14401821393805,2
"VA0430100","HENRICO COUNTY PD",4.14521601593318,3
"TX0110300","SMITHVILLE PD",4.14568172230804,3
"SC0460200","FORT MILL PD",4.14667744903538,3
"MN0710000","SHERBURNE CO SO ELK RIVER",4.1491360117843,3
"PA0630900","MC DONALD PD",4.15036832627497,3
"NJ0023500","MIDLAND PARK PD",4.15616414468737,3
"CT0001800","BROOKFIELD PD",4.15876354775094,3
"MA0142000","HOLDEN PD",4.15896763374728,3
"IN0410300","GREENWOOD PD",4.15928930159442,3
"AR0610000","RANDOLPH CO SO POCAHONTAS",4.16082243915718,3
